duration_baseline,s2_q3_baseline,s3_q6_7_baseline,s3_q6_9_baseline,s3_q23_baseline,s3_q1_baseline,s6_q6_baseline,s6f_q3_baseline,forecast_ability_baseline,s6f_q4_baseline,air_worry_baseline,s7_q10_baseline,s7_q12_baseline,s7_q13_baseline,s7_q14_baseline,s7_q16_baseline,outside_total_hrs_baseline,work_total_hrs_baseline,s7_q33_baseline,s9_q4_3_1_baseline,main_news_Geo_baseline,s9_q5_3_7_baseline,s9_q5_3_12_baseline,s9_q5_3_0_baseline,s9_q5_field_count_baseline,s9_q5_4_1_baseline,s9_q7_field_count_baseline,s9_q7_1_1_baseline,s9_q7_3_1_baseline,dem_q1_baseline,dem_q3_baseline,dem_q4_baseline,dem_q5_baseline,dem_q6_baseline,dem_q8_baseline,dem_q9_baseline,dem_q14_baseline,dem_q22_baseline,dem_q24_baseline,dem_q25_baseline,dem_q30_baseline,asset_index_baseline,dem_q31_baseline,dem_q32_baseline,tehsil_n_baseline,epd_treatment_baseline,s3_q11v12_baseline_r_std,s3_q15v16_baseline_r_std,num_sources_known_baseline,high_error,hhid,pref_baseline,pref_endline,wtp_paqi,wtp_epd,wtp_dif,dem_q7_baseline
3059,31,0,1,40,4,worse than today,300,0.1627907007932663,70,0,2,2,2,2,2,10,10.5,1,1,0,0,0,0,1,0,0,WhatsApp,0,head of household,1,1,1,2,2,Owned,1,0,2,3,5,-0.8175992965698242,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,3013,1,0,300,300,0,No formal education
2514,40,0,0,50,4,about the same as today,310,0.20155039429664612,96,0,2,2,2,1,1,10.5,8.5,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Rented,1,0,1,2,3,0.685176432132721,Private job with self-employment,4,0,0,-1.3513526183488216,-0.32880223488740973,2,0,1014,1,1,300,300,0,Middle (6-8)
2571,44,0,0,50,4,about the same as today,280,0.08527132123708725,80,0,1,1,2,1,2,3,14,1,1,1,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,1,Owned,1,0,0,2,3,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,-1.303569922385483,2,0,4011,1,0,250,300,-50,Middle (6-8)
2224,40,0,0,50,4,worse than today,285,0.205286368727684,85,0,3,2,2,1,1,1.5,14.5,1,0,0,0,0,0,1,1,2,WhatsApp,0,son of household head,1,2,1,2,1,Owned,1,0,0,1,3,-0.06621140241622925,Daily labour,3,0,1,1.464520078998723,0.6459654526106634,2,1,5006,0,0,210,275,-65,Middle (6-8)
2948,32,0,0,50,1,about the same as today,295,0.1434108465909958,100,0,0,1,1,1,1,11,9,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,1,2,1,5,2,Owned,0,0,1,4,4,-0.8175992965698242,Daily labour,2,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2014,1,0,100,100,0,Secondary/Matric
2203,37,0,0,30,4,worse than today,301,0.27295157313346863,90,1,2,2,2,1,1,1,14,1,0,0,0,1,0,1,1,2,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-0.4127283858996401,0.6459654526106634,2,1,5007,0,0,220,260,-40,Middle (6-8)
2806,25,0,1,0,4,about the same as today,287,0.11240310221910477,95,1,5,2,4,1,1,2.5,12,1,1,1,0,1,0,2,1,3,WhatsApp,0,son of household head,0,1,0,3,2,Owned,1,0,1,2,3,-0.06621140241622925,Private job with a salary,3,0,1,2.4031443114479045,2.5955008276068097,2,0,5013,0,0,280,310,-30,University
2464,26,0,0,50,4,about the same as today,295,1.4008138179779053,90,0,5,2,2,2,2,12,12,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,5,2,Owned,1,0,1,1,1,0.685176432132721,Private job with self-employment,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,1023,1,1,350,350,0,Secondary/Matric
2499,24,0,0,40,2,worse than today,290,1.3601220846176147,85,0,3,2,1,1,1,4.5,12.5,1,0,0,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,0,3,3,Rented,1,0,1,3,3,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,0,5021,0,0,270,310,-40,Primary (1-5)
2439,36,0,0,50,4,better than today,285,1.3194303512573242,80,1,0,4,4,1,1,13,11.5,1,0,0,1,0,0,2,1,0,WhatsApp,0,head of household,1,1,1,2,1,Owned,1,0,1,1,1,1.436564326286316,Private job with self-employment,4,0,0,-1.3513526183488216,-0.32880223488740973,5,0,1024,1,1,300,300,0,University
2618,47,0,0,50,5,better than today,280,0.18414099514484408,75,1,2,4,2,1,1,12,13,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,0,1,2,3,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,-1.303569922385483,2,0,4010,0,1,320,250,70,Primary (1-5)
3165,50,1,0,50,4,about the same as today,270,1.197355031967163,80,0,2,4,4,4,1,1.5,10.5,1,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,-0.4127283858996401,-0.32880223488740973,2,0,3016,0,1,250,250,0,Secondary/Matric
2774,42,0,0,50,4,about the same as today,290,1.3601220846176147,90,0,4,2,2,2,2,10.5,10,1,0,0,0,0,0,2,1,0,WhatsApp,0,head of household,1,1,0,3,1,Owned,1,0,2,3,4,-0.8175992965698242,Earnings from trade,4,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1019,1,0,300,300,0,Secondary/Matric
3226,35,0,0,50,1,about the same as today,296,1.408952236175537,100,0,0,1,1,1,1,9.5,8,0,0,1,0,1,0,1,0,0,WhatsApp,0,head of household,0,1,1,3,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,4,0,0,-0.4127283858996401,-0.32880223488740973,0,0,2016,1,1,100,100,0,No formal education
2694,74,0,1,50,5,about the same as today,307,1.509536623954773,80,1,1,2,2,4,4,2,12,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,4,3,Owned,1,0,2,2,5,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,0.6459654526106634,2,0,4031,0,0,150,200,-50,No formal education
3059,26,0,0,20,5,worse than today,290,0.12403100728988647,90,0,3,2,1,2,2,2,12,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,1,2,1,1,1,Owned,1,1,1,2,3,1.436564326286316,Current government job,1,0,1,0.5258958465495415,0.6459654526106634,2,1,3014,0,0,200,200,0,Intermediate
2428,45,0,0,50,2,about the same as today,270,1.197355031967163,70,0,5,2,2,2,1,14,13.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,0,0,1025,1,1,250,250,0,No formal education
2752,32,0,0,40,4,worse than today,300,0.1627907007932663,70,1,1,4,4,2,1,9,11,1,0,1,0,0,0,1,0,0,WhatsApp,0,son of household head,1,1,1,2,1,Owned,1,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6012,0,1,295,245,50,Intermediate
3166,43,0,0,50,1,about the same as today,295,1.4008138179779053,80,0,0,1,1,1,1,11.666666030883787,9.333333015441896,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,2,2,Owned,0,0,1,4,3,-0.8175992965698242,Earnings from trade,4,0,1,-0.4127283858996401,-0.32880223488740973,0,1,2017,1,0,50,50,0,No formal education
2509,45,0,0,50,1,about the same as today,300,0.1627907007932663,80,0,3,2,4,2,2,9.5,8,1,0,0,1,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,1,0.685176432132721,Private job with self-employment,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,1015,1,1,250,250,0,Middle (6-8)
2524,42,0,1,50,4,about the same as today,265,0.12070485949516296,60,0,2,2,2,2,2,11.5,12.5,1,1,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,Owned,0,0,0,1,3,-0.8175992965698242,Daily labour,3,0,0,0.5258958465495415,-0.32880223488740973,2,1,4005,1,1,250,220,30,No formal education
2945,33,0,0,50,1,about the same as today,250,0.03100775182247162,50,0,0,1,1,1,1,11.5,9,0,0,0,0,1,0,1,0,0,WhatsApp,0,head of household,1,1,1,3,1,Owned,0,0,1,2,3,-0.8175992965698242,Daily labour,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2013,1,0,100,100,0,Secondary/Matric
2645,24,0,0,30,4,better than today,280,1.278738498687744,70,1,2,5,4,2,2,10,13,1,0,1,1,0,0,1,0,1,WhatsApp,0,son of household head,0,1,0,3,2,Rented,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,6022,0,0,300,350,-50,Secondary/Matric
2667,34,0,0,30,5,about the same as today,280,0.18414099514484408,70,1,1,4,4,2,4,11,4,1,0,0,0,0,1,1,1,0,WhatsApp,0,son of household head,1,1,1,4,1,Owned,0,0,1,1,2,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,0.6459654526106634,1,1,6010,0,1,280,250,30,Middle (6-8)
3546,40,0,0,50,1,about the same as today,300,1.4415055513381958,100,0,0,1,1,1,1,12.5,8,0,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,4,1,Owned,0,0,0,2,3,-0.8175992965698242,Earnings from trade,5,0,0,-0.4127283858996401,-0.32880223488740973,0,1,2025,1,0,300,300,0,No formal education
3053,29,0,1,50,4,about the same as today,290,0.12403100728988647,95,0,2,2,1,1,1,1,10.5,1,1,0,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,2,1,Owned,1,1,1,2,3,2.1879522800445557,Daily labour,2,0,0,-1.3513526183488216,0.6459654526106634,3,1,3012,0,1,200,200,0,University
2789,35,0,1,50,4,about the same as today,280,1.278738498687744,60,0,4,2,2,1,1,11,13,1,0,1,0,0,0,1,1,1,Facebook,1,son of household head,1,1,1,1,1,Owned,1,0,2,2,6,-1.5689871311187744,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4023,1,1,300,250,50,No formal education
2776,39,0,0,50,2,about the same as today,310,1.5228891372680664,80,0,7,2,2,1,1,10.5,9.5,1,0,0,0,1,0,2,1,0,WhatsApp,0,head of household,1,0,0,3,1,Owned,0,0,1,1,1,0.685176432132721,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1018,1,0,250,250,0,Primary (1-5)
2746,42,0,0,50,5,better than today,300,0.1627907007932663,90,0,4,4,1,1,1,10,14,1,0,0,0,0,1,1,1,1,WhatsApp,1,head of household,0,1,1,3,1,Owned,1,0,0,1,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,3,0,4014,0,1,250,220,30,Secondary/Matric
2634,52,0,0,40,4,worse than today,295,0.1434108465909958,90,0,3,4,1,2,1,6,13,1,1,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,0,1,2,4,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,1,4012,0,0,320,350,-30,Middle (6-8)
3186,25,0,0,60,5,worse than today,295,1.4008138179779053,99,1,3,2,4,2,1,0.5,10.5,1,0,0,0,0,0,1,0,1,Facebook,1,head of household,0,1,1,3,2,Owned,1,1,1,3,3,2.1879522800445557,Private job with a salary,2,0,1,-0.4127283858996401,-1.303569922385483,3,1,3019,1,0,300,300,0,University
2480,35,0,1,50,4,about the same as today,287,1.3357070684432983,80,0,2,2,2,1,2,4.5,12,1,1,0,0,1,0,1,0,1,WhatsApp,0,son of household head,1,2,1,5,2,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5022,0,0,210,260,-50,Primary (1-5)
2679,42,0,0,50,4,about the same as today,310,1.534059762954712,90,0,3,2,2,2,1,11,14,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,1,1,Owned,0,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,0,0.5258958465495415,-0.32880223488740973,2,0,4033,1,1,330,300,30,Secondary/Matric
3167,35,0,0,30,4,worse than today,310,1.5228891372680664,80,1,4,2,2,2,2,1.5,10,1,1,0,0,0,0,1,1,1,Facebook,1,head of household,0,1,1,3,1,Owned,1,1,1,2,3,2.1879522800445557,Current government job,2,0,0,-1.3513526183488216,-1.303569922385483,2,1,3017,1,1,300,300,0,Intermediate
2856,35,0,0,40,4,about the same as today,303,1.4768390655517578,80,0,2,2,2,2,2,13,15,1,1,0,0,0,0,1,1,0,WhatsApp,0,son of household head,0,1,1,1,2,Owned,1,0,1,2,3,-0.8175992965698242,Earnings from trade,4,0,1,0.5258958465495415,0.6459654526106634,1,0,6032,0,0,260,285,-25,Intermediate
2534,19,0,0,40,4,better than today,305,1.4931879043579102,85,0,4,2,2,1,1,4,14.5,1,0,0,0,0,0,1,0,1,WhatsApp,0,son of household head,0,1,0,3,1,Rented,1,0,1,2,3,0.685176432132721,Daily labour,4,0,0,0.5258958465495415,1.6207331401087366,2,0,5033,0,1,240,200,40,Secondary/Matric
3346,33,0,1,50,4,about the same as today,300,1.4415055513381958,95,0,1,2,2,2,2,1,10.5,0,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,3,2,Owned,1,1,2,3,4,-0.06621140241622925,Current government job,2,0,1,0.5258958465495415,-0.32880223488740973,2,1,3024,0,0,300,300,0,Secondary/Matric
2456,28,0,0,0,4,worse than today,290,0.226431742310524,85,1,3,2,2,1,2,3,15,1,0,0,1,1,0,3,1,1,WhatsApp,0,son of household head,1,1,1,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,2.4031443114479045,0.6459654526106634,2,0,5010,0,1,280,240,40,Middle (6-8)
2633,50,0,0,60,4,about the same as today,285,0.10465116053819656,80,0,3,2,2,1,2,11,13,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,1,3,1.436564326286316,Daily labour,3,0,0,-0.4127283858996401,0.6459654526106634,1,0,4009,0,1,200,180,20,No formal education
2780,45,0,0,40,2,better than today,290,1.3601220846176147,85,0,6,2,2,2,2,9.5,8.5,1,0,0,1,1,0,3,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,2,2,0.685176432132721,Daily labour,2,0,1,-0.4127283858996401,-0.32880223488740973,1,0,1016,1,0,200,200,0,Intermediate
2777,67,0,0,30,1,better than today,295,1.4008138179779053,90,0,5,1,2,1,1,4,1,1,0,1,1,0,0,2,1,0,WhatsApp,0,head of household,1,1,1,4,1,Owned,1,0,2,3,3,1.436564326286316,Other,3,0,0,0.5258958465495415,-0.32880223488740973,1,0,1017,1,1,350,350,0,University
2446,40,0,0,50,4,better than today,289,0.22220267355442047,90,0,2,2,2,2,1,2,13.5,1,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,1,-1.3513526183488216,0.6459654526106634,2,0,5009,0,0,180,210,-30,Primary (1-5)
3357,30,0,0,50,4,about the same as today,300,1.4415055513381958,100,0,0,2,1,1,1,8.166666984558105,8.333333969116211,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,3,2,-0.06621140241622925,Daily labour,4,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2020,1,0,200,200,0,Primary (1-5)
3545,40,0,0,50,4,about the same as today,298,1.4252288341522217,100,0,2,1,1,1,1,11.5,8,0,0,0,0,1,0,1,0,0,WhatsApp,0,Other,0,1,1,2,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2024,1,0,300,300,0,Postgraduate
2672,38,0,0,50,5,better than today,295,1.4008138179779053,80,1,1,4,2,2,2,11,13,1,1,1,0,1,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,2,2,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,1,0,6024,0,1,355,315,40,Secondary/Matric
3063,55,0,0,40,4,about the same as today,260,0.0077519379556179,80,1,1,2,2,2,2,2,12,1,0,0,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,3,2,Owned,1,0,2,3,4,-0.06621140241622925,Earnings from trade,3,0,1,-1.3513526183488216,-0.32880223488740973,2,0,3011,0,0,200,200,0,Middle (6-8)
2520,45,0,0,50,2,about the same as today,290,1.3705720901489258,90,0,2,1,1,2,1,1,15,1,0,1,0,0,1,1,1,2,WhatsApp,0,Other,0,1,1,2,1,Owned,1,0,1,2,2,-0.06621140241622925,Private job with a salary,3,0,1,0.5258958465495415,0.6459654526106634,1,1,5031,0,0,210,250,-40,Middle (6-8)
3544,45,0,0,50,4,worse than today,295,1.4008138179779053,100,0,2,2,2,1,1,12,9,0,0,1,0,0,0,1,0,0,WhatsApp,0,head of household,0,1,1,1,1,Owned,0,0,1,2,3,-0.8175992965698242,Current government job,3,0,1,-0.4127283858996401,-0.32880223488740973,0,0,2023,1,0,100,100,0,University
2614,70,0,0,30,5,about the same as today,300,1.4415055513381958,90,1,1,5,5,2,1,4,9,1,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,1,1,1,6,3,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,1.464520078998723,0.6459654526106634,2,0,6021,0,0,300,335,-35,Intermediate
2836,24,0,0,40,4,about the same as today,295,1.4114439487457275,70,1,1,4,2,2,2,10,11,1,0,0,0,0,1,1,1,1,Facebook,0,son of household head,0,1,1,1,2,Owned,1,0,2,3,3,-0.8175992965698242,Daily labour,4,0,1,0.5258958465495415,1.6207331401087366,1,0,6031,0,0,265,280,-15,Primary (1-5)
2823,35,0,0,40,2,better than today,301,0.1666666716337204,90,0,4,2,2,2,2,12,14,1,0,0,0,0,0,2,1,2,WhatsApp,0,son of household head,1,1,1,4,1,Owned,1,0,1,2,4,-0.06621140241622925,Daily labour,3,0,0,1.464520078998723,0.6459654526106634,1,0,5012,0,1,290,250,40,Middle (6-8)
2840,28,0,0,50,4,about the same as today,300,0.1627907007932663,90,0,0,1,1,1,1,12.5,9,0,0,1,1,0,0,1,0,0,WhatsApp,0,head of household,1,1,0,3,2,Owned,0,0,1,3,4,-0.8175992965698242,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,1,1,2011,1,0,150,150,0,Middle (6-8)
2490,35,0,0,40,4,about the same as today,290,1.3705720901489258,70,1,2,2,2,2,2,13,11,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,1,1,Owned,1,0,1,1,2,1.436564326286316,Daily labour,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6038,0,0,175,205,-30,Middle (6-8)
2689,28,0,0,50,5,better than today,290,1.3705720901489258,90,1,1,2,2,2,2,12,12,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,0,3,3,Owned,1,0,2,4,3,-0.06621140241622925,Private job with a salary,3,0,1,1.464520078998723,0.6459654526106634,1,0,6033,0,0,180,210,-30,Intermediate
2651,31,0,0,40,5,better than today,295,1.4114439487457275,90,0,0,1,2,2,2,12,14,1,1,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,0,2,4,0.685176432132721,Daily labour,3,0,1,1.464520078998723,0.6459654526106634,2,0,4032,0,0,250,280,-30,Secondary/Matric
2505,70,0,0,50,4,better than today,300,1.4415055513381958,90,1,4,4,2,2,1,5.5,6.5,1,0,1,0,0,1,1,1,0,WhatsApp,0,head of household,1,1,0,3,1,Owned,1,0,0,1,2,-0.06621140241622925,Other,3,0,1,-0.4127283858996401,0.6459654526106634,2,0,5023,0,0,180,210,-30,Middle (6-8)
3313,38,0,0,50,4,worse than today,300,1.4523159265518188,100,1,3,4,4,1,1,10.5,7,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,4,-0.06621140241622925,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2028,1,0,330,330,0,Secondary/Matric
2676,45,0,0,50,5,worse than today,305,1.4931879043579102,70,0,1,2,1,2,2,1,12,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,4,-0.8175992965698242,Earnings from trade,3,0,1,0.5258958465495415,-2.278337609883556,3,1,4037,1,0,250,300,-50,Intermediate
3235,55,1,0,30,5,about the same as today,296,1.408952236175537,100,0,3,2,1,1,1,11,8,0,0,0,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,1,1,2,Owned,0,0,1,3,3,-0.8175992965698242,Daily labour,4,0,0,0.5258958465495415,-0.32880223488740973,1,0,2018,1,1,100,100,0,Primary (1-5)
2694,30,0,1,50,5,about the same as today,290,1.3705720901489258,90,0,2,1,2,2,1,12,16,1,1,0,0,1,0,1,1,1,WhatsApp,1,son of household head,1,1,1,4,1,Owned,1,0,1,2,5,-0.8175992965698242,Other,3,0,0,-0.4127283858996401,0.6459654526106634,2,0,4036,0,1,220,200,20,No formal education
2705,36,0,0,30,4,about the same as today,290,0.12403100728988647,80,0,3,1,2,1,1,13,15,1,0,0,1,0,0,2,1,2,WhatsApp,0,head of household,0,1,1,4,1,Owned,1,0,1,2,3,0.685176432132721,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5011,0,1,180,150,30,Intermediate
2565,38,0,0,40,5,about the same as today,298,1.4359670877456665,80,1,2,2,2,2,2,10,9,1,0,1,1,0,0,1,1,1,WhatsApp,0,head of household,0,1,1,2,1,Owned,1,0,1,2,3,-0.06621140241622925,Earnings from trade,3,0,1,0.5258958465495415,0.6459654526106634,1,0,6040,0,0,210,310,-100,Intermediate
2555,25,0,0,30,4,better than today,285,1.3297001123428345,75,1,3,4,4,1,2,13,15,1,0,1,0,0,1,1,1,2,WhatsApp,0,son of household head,0,1,1,2,1,Rented,1,0,1,2,3,-0.06621140241622925,Daily labour,3,0,0,0.5258958465495415,0.6459654526106634,2,0,5034,0,1,260,240,20,Secondary/Matric
2599,26,0,0,50,4,about the same as today,300,1.4415055513381958,50,1,2,4,2,2,2,10,14,1,0,1,0,0,1,1,1,0,WhatsApp,0,son of household head,0,1,1,1,1,Owned,1,0,1,1,2,-0.06621140241622925,Daily labour,4,0,1,0.5258958465495415,0.6459654526106634,1,1,6023,0,0,170,195,-25,Primary (1-5)
3186,27,0,0,50,5,about the same as today,300,1.4415055513381958,100,1,1,2,2,4,1,0,9.5,1,0,0,0,0,0,1,1,1,Facebook,1,head of household,0,1,0,3,2,Rented,1,1,2,3,3,1.436564326286316,Private job with a salary,2,0,0,-0.4127283858996401,-1.303569922385483,3,0,3018,1,0,300,300,0,Postgraduate
2756,53,0,0,50,5,worse than today,305,0.7651313543319702,90,0,2,1,2,2,1,9,12,1,1,0,1,0,0,1,1,1,Facebook,1,head of household,0,1,1,1,4,Owned,1,0,2,3,5,-1.5689871311187744,Earnings from trade,2,0,0,1.464520078998723,0.6459654526106634,3,0,4044,0,1,260,250,10,Postgraduate
3338,55,0,0,50,4,worse than today,270,1.197355031967163,70,0,4,2,2,2,2,10.5,11,1,1,1,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,1,2,2,Owned,1,1,2,3,4,-0.06621140241622925,Current government job,1,0,0,0.5258958465495415,-0.32880223488740973,1,0,3021,1,1,200,200,0,Middle (6-8)
3313,45,0,0,50,4,worse than today,295,1.4114439487457275,100,1,2,4,4,1,1,11.166666984558104,9.333333969116213,0,0,1,1,0,0,2,0,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,3,-1.5689871311187744,Current government job,3,0,1,-0.4127283858996401,-0.32880223488740973,1,0,2027,1,0,250,250,0,Intermediate
2727,38,0,0,50,5,better than today,275,1.2479562759399414,100,0,4,2,1,2,2,11,13,1,0,1,1,0,0,1,1,1,WhatsApp,1,son of household head,1,1,1,4,2,Owned,1,0,0,1,3,0.685176432132721,Earnings from trade,3,0,1,0.5258958465495415,-1.303569922385483,2,0,4035,1,0,150,200,-50,Secondary/Matric
2530,29,0,0,50,4,better than today,290,0.12403100728988647,95,0,4,1,4,1,2,12,11,1,0,1,0,1,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,2,2,-0.8175992965698242,Private job with self-employment,3,0,1,-0.4127283858996401,0.6459654526106634,2,0,1011,0,0,250,250,0,Secondary/Matric
2694,25,0,0,50,5,better than today,295,0.7072582244873047,80,1,2,2,4,2,2,10,12,1,0,0,0,0,0,1,1,1,WhatsApp,0,son of household head,1,1,1,5,2,Owned,1,1,2,4,4,-0.06621140241622925,Earnings from trade,3,0,0,-0.4127283858996401,-0.32880223488740973,1,0,6047,0,1,250,210,40,Secondary/Matric
2883,42,0,0,50,4,worse than today,270,1.20708429813385,70,1,2,4,2,2,1,1.5,10,1,0,1,0,0,0,1,1,1,Facebook,0,head of household,0,1,1,3,1,Owned,1,1,1,2,3,2.1879522800445557,Current government job,2,0,1,-1.3513526183488216,-0.32880223488740973,2,0,3026,1,0,250,250,0,Postgraduate
3308,45,0,0,50,1,about the same as today,290,1.3705720901489258,100,0,0,1,1,1,1,12.666666030883787,8.333333015441895,0,0,0,0,0,0,0,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,0,0,1,3,2,-0.8175992965698242,Private job with a salary,3,0,1,-0.4127283858996401,-0.32880223488740973,0,0,2030,1,0,180,180,0,Middle (6-8)
2654,50,0,0,50,2,about the same as today,285,1.3297001123428345,80,0,7,2,1,2,1,11,10,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,1,0,1,1,1,1.436564326286316,Daily labour,5,0,1,-2.2899768507980034,-0.32880223488740973,1,0,1029,1,0,250,250,0,Primary (1-5)
2655,40,0,0,20,4,better than today,280,1.2888281345367432,85,0,5,1,1,1,1,12,11,1,0,0,0,0,1,1,1,0,WhatsApp,0,head of household,0,1,0,3,3,Owned,0,0,1,1,2,-1.5689871311187744,Earnings from trade,4,0,0,-0.4127283858996401,-0.32880223488740973,1,0,1026,1,1,300,300,0,Secondary/Matric
3317,20,0,0,50,4,about the same as today,296,1.4196183681488037,100,0,0,2,2,1,1,11.833333969116213,9.666666984558104,0,0,0,1,0,0,1,0,0,WhatsApp,0,head of household,0,1,0,3,1,Owned,0,0,1,2,3,-0.8175992965698242,Earnings from trade,3,0,1,-0.4127283858996401,-0.32880223488740973,2,0,2026,1,0,300,300,0,Secondary/Matric
2433,50,0,0,50,4,better than today,305,1.4931879043579102,85,1,4,4,2,1,2,13,12.5,1,0,0,0,0,0,1,1,0,WhatsApp,0,head of household,0,1,0,3,2,Owned,1,0,1,2,3,-0.06621140241622925,Daily labour,4,0,1,0.5258958465495415,-0.32880223488740973,1,0,5040,0,0,240,270,-30,Primary (1-5)
2712,23,0,0,40,5,about the same as today,285,0.6493850350379944,80,0,4,1,2,1,1,11,13,1,1,1,1,0,0,1,1,1,WhatsApp,1,head of household,0,1,1,1,2,Owned,1,0,0,2,3,-0.8175992965698242,Daily labour,3,0,1,1.464520078998723,0.6459654526106634,2,0,4038,0,0,190,200,-10,Middle (6-8)
